id,product_name,console,condition,status,saved_selected_market_value,saved_price_loose,saved_price_cib,pc_loose,pc_cib,pc_new,pc_graded,pc_selected_market_value,delta_selected,pc_product_id,pc_product_name,pc_platform,match_strategy,flag
7e3eae70-80bd-471e-8fe2-a8117566e750,Project Gotham Racing,Xbox,CIB,available,7.99,3.77,7.99,3.74,0,0,0,0,-7.99,6521,Project Gotham Racing,Xbox,stored_id,ok
e353195f-414c-4b83-a777-b5b039ecfed2,Puzzle Challenge Crosswords and More,PlayStation 2,CIB,available,5.35,3.47,5.35,3.49,0,0,0,0,-5.35,14328,Puzzle Challenge Crosswords and More,Playstation 2,stored_id,ok
6f9d0ae5-c2c9-48d4-bf21-0a1ff2e96315,Rapala Pro Bass Fishing 2010,Xbox 360,CIB,available,8.47,7.67,8.47,7.68,0,0,0,0,-8.47,22060,Rapala Pro Bass Fishing 2010,Xbox 360,stored_id,ok
120c6535-141e-4fd7-8eca-0979d7782748,Reel Fishing,PlayStation,CIB,available,9.02,3.95,9.02,3.97,9.03,14.46,15.91,9.03,0.01,,"Reel Fishing Prices Playstation | Compare Loose, CIB &amp; New Prices",PlayStation,pricecharting_web,ok
caaafd0b-0b80-49a2-aeec-a93e3d02b75f,Ryu ga Gotoku 3,PlayStation 3,CIB,available,14.99,14.99,0,11.87,0,0,0,0,-14.99,70658,Ryu ga Gotoku: Of the End,JP Playstation 3,title_platform,ok
f2b54a9a-855a-4880-8460-84a2295ba8ef,Samurai Western,PlayStation 2,CIB,available,15.62,0,15.62,125.91,0,0,0,0,-15.62,14469,Samurai Western,Playstation 2,title_only,ok
0ef9d4e6-c019-4a6f-a593-64a1dabb1df2,Saw II: Flesh & Blood,PlayStation 3,CIB,available,79.99,79.99,0,79.99,0,0,0,0,-79.99,30276,Saw II: Flesh & Blood,Playstation 3,title_platform,ok
fedd7cd6-4edb-4f40-9a5a-eee29d98847d,Shadow of Memories,PlayStation 2,CIB,sold,18.68,12,18.68,11,0,0,0,0,-18.68,5629791,Shadow of Memories,JP Playstation 2,upc,ok
f760573f-1698-4f39-8619-c08b9fa1c4cb,Shaun White Snowboarding Road Trip,Wii,CIB,available,5,2.59,5,2.59,0,0,0,0,-5,15980,Shaun White Snowboarding Road Trip,Wii,stored_id,ok
dc93eed5-033e-4e41-b6ad-ad16b4d7d0ff,Shin Hokuto Musou,PlayStation 3,CIB,available,7,7,0,8.07,0,0,0,0,-7,152938,Shin Hokuto Musou,JP Playstation 3,upc,ok
d1936c29-4de3-4b90-957c-e9650846e044,Splashdown Rides Gone Wild,PlayStation 2,CIB,available,10,5.22,10,5.22,10,26.39,104,10,0,,"Splashdown Rides Gone Wild Prices Playstation 2 | Compare Loose, CIB &amp; New Prices",PlayStation 2,pricecharting_web,ok
e11374e3-feca-46b8-bac4-7edf37d52fe8,Spy Hunter,PlayStation 2,CIB,available,7.84,7.84,0,7.92,0,0,0,0,-7.84,5813,Spy Hunter,Playstation 2,title_platform,ok
6f459285-88f9-483c-aec3-ef2dfda7abd5,Star Wars Battlefront 2,Xbox,CIB,available,15.65,12.24,15.65,11.19,0,0,0,0,-15.65,5828,Star Wars Battlefront 2,Playstation 2,title_only,ok
ed38a1fe-582c-4e9e-9894-d6cfe8010f50,Super Monkey Ball: Banana Mania,Xbox One,CIB,available,11.97,7.99,11.97,9.21,0,0,0,0,-11.97,2867098,Super Monkey Ball Banana Mania,Nintendo Switch,title_only,ok
32cd9d6b-2513-481d-a542-af32d4ca1f8a,Tales of Destiny,PlayStation,CIB,available,9.17,9.17,0,129.01,0,0,0,0,-9.17,4803,Tales of Destiny 2,Playstation,title_only,ok
ab7840df-92e1-445f-86ed-4ffb40ec1ea4,Tamagotchi no Appare! Niji-Venture,DS,CIB,available,18.8,17.95,18.8,17.95,0,0,0,0,-18.8,6073050,Tamagotchi no Appare! Niji-Venture,JP Nintendo DS,title_only,ok
c5dbbbd3-b94b-4823-acaf-6730a525ea4d,Teikoku Sensenki,PlayStation 2,CIB,available,3.96,0,3.96,0,0,0,0,0,-3.96,11958543,Teikoku Sensenki,JP Playstation 2,stored_id,ok
203eff95-1de1-42c2-ba78-272be06e42b1,Test Drive,Xbox,CIB,available,8.27,4.74,8.27,4.74,0,0,0,0,-8.27,6650,Test Drive,Xbox,stored_id,ok
91395ced-25f5-4baa-9a1a-92bee80b8597,Tetris Worlds,PlayStation 2,CIB,available,7.71,4.47,7.71,4.47,0,0,0,0,-7.71,5888,Tetris Worlds,Playstation 2,upc,ok
bd69fece-558f-491e-81d9-4907bc912fb4,The Getaway Black Monday,PlayStation 2,CIB,available,12.41,9.47,12.41,9.48,0,0,0,0,-12.41,5892,The Getaway Black Monday,Playstation 2,title_platform,ok
1ec35fc4-ed88-46ec-84d3-ca6ad6edc2c1,The Sims 3,Xbox 360,CIB,available,8.97,5.99,8.97,5.99,0,0,0,0,-8.97,30383,The Sims 3,Xbox 360,title_only,ok
2c78f425-ed00-4a1f-89d7-f0552645980d,Thrillville Off The Rails,PlayStation,CIB,available,8.09,5.21,8.09,4.44,0,0,0,0,-8.09,10369,Thrillville Off The Rails,Wii,title_only,ok
8a06bb59-53ff-4455-94cd-791a6fb675be,Tiger Woods 2007,PlayStation 2,CIB,available,3.16,3.16,0,3.16,3.3,11.92,28,3.3,0.14,,"Tiger Woods 2007 Prices Playstation 2 | Compare Loose, CIB &amp; New Prices",PlayStation 2,pricecharting_web,selected_market_value_is_loose
88021874-c58d-4d51-b005-448977a50306,Tiger Woods PGA Tour 08,PlayStation 2,CIB,available,6.93,3.29,6.93,3.29,0,0,0,0,-6.93,7471,Tiger Woods PGA Tour 08,Playstation 2,stored_id,ok
c82d4cb5-aef0-492f-8e39-b686004dba15,Tiger Woods PGA Tour 08,PlayStation 3,CIB,available,4.79,4.79,0,5.06,0,0,0,0,-4.79,7474,Tiger Woods PGA Tour 08,Playstation 3,stored_id,ok
818bd17b-937d-4c04-9893-3d6ea341619b,Tomb Raider Last Revelation,PlayStation,CIB,available,7.99,7.99,0,7.9,0,0,0,0,-7.99,4855,Tomb Raider Last Revelation,Playstation,upc,ok
e9f66890-2846-4ef8-bdb0-12d84e98bcf4,Tony Hawks Pro Skater 4,GameCube,CIB,available,14.99,10.45,14.99,9.91,0,0,0,0,-14.99,5937,Tony Hawk 4,Playstation 2,title_only,ok
616bcece-9eb0-4214-b290-431deda63be6,Tony Hawks Underground,GameCube,CIB,available,19.99,14.32,19.99,14.87,0,0,0,0,-19.99,5940,Tony Hawk Underground,Playstation 2,title_only,ok
d8975944-acc8-4261-9d32-ef88b5e28354,Triple Play 2002,PlayStation 2,CIB,available,2.98,2.98,0,2.75,0,0,0,0,-2.98,5952,Triple Play 2002,Playstation 2,title_only,ok
2499b792-b9e5-4c7a-9b35-ee665dc4ccfb,True Crime Streets of LA [Platinum Hits],Xbox,CIB,available,10.54,7.34,10.54,7.34,0,0,0,0,-10.54,67996,True Crime Streets of LA [Platinum Hits],Xbox,title_platform,ok
19932709-4fb3-4692-aafb-bd6f4c72c4e4,Turning Point Fall of Liberty,Xbox 360,CIB,available,11.03,6.9,11.03,4.99,0,0,0,0,-11.03,18631,Turning Point: Fall of Liberty [Collector's Edition],Xbox 360,title_only,ok
e851ae6e-fb70-429e-9c77-eebd4f83b75a,UFC Undisputed 2010,Xbox 360,CIB,available,8.62,4.81,8.62,4.99,9.82,12.98,19.99,9.82,1.2,,"UFC Undisputed 2010 Prices Xbox 360 | Compare Loose, CIB &amp; New Prices",Xbox 360,pricecharting_web,price_refresh_needed
99d6d0da-4599-47eb-8fd7-7785f392e2ac,Uncharted 3: Drake's Deception,PlayStation 3,CIB,available,5.33,5.33,0,5.05,0,0,0,0,-5.33,32205,Uncharted 3: Drake's Deception,Playstation 3,stored_id,ok
208a8c64-111e-440e-a648-381cc0a88618,Victorious: Time to Shine,Xbox 360,CIB,available,4.9,3.47,4.9,3.47,4.9,9.86,10.85,4.9,0,,"Victorious: Time to Shine Prices Xbox 360 | Compare Loose, CIB &amp; New Prices",Xbox 360,pricecharting_web,ok
919d8bdf-73ef-4cf9-9325-77d1a6319bdb,White Knight Chronicles,PlayStation 3,CIB,available,8.28,7.6,8.28,7.55,0,0,0,0,-8.28,3206599,White Knight Chronicles,JP Playstation 3,upc,ok
3ab5bed9-1b50-449f-8fa0-3fc6ec2a085e,Wii Fit Plus,Wii,CIB,available,6.1,3.74,6.1,3.77,0,0,0,0,-6.1,19713,Wii Fit Plus,Wii,stored_id,ok
695d0813-aff7-43f6-a3a5-08c301a45e0a,World Party Games,Wii,CIB,available,6.99,4.4,6.99,4.4,6.72,13,14.3,6.72,-0.27,,"World Party Games Prices Wii | Compare Loose, CIB &amp; New Prices",Wii,pricecharting_web,price_refresh_needed
1ce49234-aab6-43ff-9a6c-23276e874838,WWE Smackdown vs. Raw 2011,PlayStation 2,CIB,available,17.19,17.19,0,17.14,0,0,0,0,-17.19,30343,WWE Smackdown vs. Raw 2011,Playstation 2,title_platform,ok
dc7ef5f0-d82d-4b9f-81f9-619928906262,Your Shape: Fitness Evolved 2012,Xbox 360,CIB,available,5.25,3.92,5.25,3.92,0,0,0,0,-5.25,32139,Your Shape: Fitness Evolved 2012,Xbox 360,title_only,ok
